field_size_x, field_size_y, cell_volume, cell_density, barrier_density, simulation_nr, number_of_cells, mean_speed, mean_xdir, mean_ydir, avg_group_velocity
300,300,200,4,11,0,20,0.2106966069865723,-0.015502232528472038,-0.029676673788806625,0.05157065719197484
300,300,200,4,11,1,20,0.20350005050296932,0.010849835258946344,0.02464775624589978,0.045944969562010864
300,300,200,4,12,0,20,0.20286812880918503,0.005268586113050333,0.035857953012652176,0.056591327765731794
300,300,200,4,12,1,20,0.21292174307666173,-0.02354923934321012,-0.014954876863999305,0.04296620925690472
300,300,200,4,13,0,21,0.1841404463461721,-0.016915151269749216,-0.004544694954766836,0.04398821847419716
300,300,200,4,13,1,21,0.1951469090270892,-0.0123788691559631,0.018543492350943276,0.0530848416439977
300,300,200,3,6,1,15,0.21562825601738628,-0.02951271018461695,-0.010374734389837336,0.056275584374377616
300,300,200,4,14,1,0,NaN,NaN,NaN,NaN
300,300,200,4,15,0,21,0.1689916512094462,0.02222572358262342,0.00902668980896155,0.044689446801899485
300,300,200,4,10,1,21,0.20310462519888606,0.02929885831759181,-0.02237328140455368,0.05111077927814687
300,300,200,5,0,0,35,0.20992257377997509,-0.027897271249802878,0.002324964231609008,0.03774036673562816
300,300,200,5,0,1,35,0.21241223925921496,-0.018786968754591935,-0.003017757274980182,0.03404758243227954
300,300,200,5,1,0,32,0.2080564178383866,-0.00272090258470888,-0.0027041729069004704,0.03001981219226733
300,300,200,5,1,1,32,0.21086256680119564,-0.013850559676632332,-0.006763059289154874,0.030049157644757192
300,300,200,5,2,0,27,0.21031556521804892,0.021840861743193708,-0.009439488961180085,0.036763389149412955
300,300,200,4,15,1,21,0.17321189623148556,0.019237172306789972,0.00043563699662319693,0.04061912098501848
300,300,200,5,3,0,32,0.2091930231092584,0.011778066917190109,0.00725162605902961,0.03356251510508698
300,300,200,5,3,1,32,0.2085506452820293,0.011670195622301666,0.010761302483930217,0.031591117780622784
300,300,200,5,4,0,35,0.2098029992066335,0.011151108677609793,-0.010087787108607993,0.03956152873310884
300,300,200,3,15,1,12,0.18326874818357722,0.02452388308965517,0.015661461896921303,0.06094041018962342
300,300,200,5,6,0,32,0.21520482139820177,0.03125922975103366,0.00852178547087835,0.042497073880577295
300,300,200,5,6,1,32,0.21109836628247194,-0.016654625855987336,-0.01565188405585455,0.03751549473416302
300,300,200,5,7,0,32,0.21260675283708033,0.0014643464561214271,-0.0011605386434193465,0.02866932181772133
